année,type de zone administrative,nom,population,cog (code officiel géographique),url,frais de séjour et d'hébergement,taxe départementale de publicité foncière et droits d'enregistrement,dotation globale de fonctionnement,dotations et participations,apa,imposition forfaitaire sur les entreprises de réseau - base nette imposée,imposition forfaitaire sur les entreprises de réseau - réductions de bases accordées sur délibérations,imposition forfaitaire sur les entreprises de réseau - taux,imposition forfaitaire sur les entreprises de réseau - produits,cotisation valeur ajoutée des entreprises - base nette imposée,cotisation valeur ajoutée des entreprises - réductions de bases accordées sur délibérations,cotisation valeur ajoutée des entreprises - taux,cotisation valeur ajoutée des entreprises - produits,taxe professionnelle - base nette imposée,taxe professionnelle - réductions de bases accordées sur délibérations,taxe professionnelle - taux,taxe professionnelle - produits,compensation-relais 2010 - base nette imposée,compensation-relais 2010 - réductions de bases accordées sur délibérations,compensation-relais 2010 - taux,compensation-relais 2010 - produits,annuité des dettes bancaires et assimilées,encours des dettes bancaires et assimilées,caf nette du remboursement en capital des emprunts,remboursement d'emprunts et dettes assimilées,dépenses d'équipement,fctva,charges financières,= besoin ou capacité de financement de la section d'investissement = e,résultat d'ensemble = r - e,taxe d'habitation - base nette imposée,taxe d'habitation - réductions de bases accordées sur délibérations,taxe d'habitation - taux,taxe d'habitation - produits,aides à la personne,total des ressources d'investissement budgétaires = c,dépenses d'investissement directes,total des emplois d'investissement = d,taxe foncière sur les propriétés non bâties - base nette imposée,taxe foncière sur les propriétés non bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés non bâties - taux,taxe foncière sur les propriétés non bâties - produits,emprunts bancaires et dettes assimilées,impôts locaux,contributions obligatoires et participations,resultat comptable = a - b = r,total des charges de fonctionnement = b,charges de fonctionnement réelles,produits de fonctionnement réels,total des produits de fonctionnement = a,autres impôts et taxes,subventions d'équipement versées,pch,taxe foncière sur les propriétés bâties - base nette imposée,taxe foncière sur les propriétés bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés bâties - taux,taxe foncière sur les propriétés bâties - produits,achats et charges externes,attributions de péréquation et de compensation,subventions reçues,fiscalité reversée,besoin ou capacité de financement résiduel de la section d'investissement = d - c,rsa,capacité d'autofinancement = caf,produits des cessions d'immobilisations,charge de personnel,subventions,subventions et contingents,excédent brut de fonctionnement,solde des opérations pour le compte de tiers,tipp,fonds de roulement
2011,department,HAUT-RHIN,746072,068,http://alize2.finances.gouv.fr/departements/detail.php?dep=068&exercice=2011,144086000.0,60229000.0,127232000.0,200264000.0,49316000.0,,,,3699000.0,0.0,97000.0,,75024000.0,,,,,,,,,49006000.0,465089000.0,35784000.0,,,12741000.0,13240000.0,-420000.0,44785000.0,,,,,142877000.0,239096000.0,68805000.0,236635000.0,,,,,70000000.0,176374000.0,51251000.0,44365000.0,602178000.0,551844000.0,639981000.0,646543000.0,200436000.0,62601000.0,12918000.0,823058000.0,39000.0,0.11410000000000001,93912000.0,65449000.0,35246000.0,16999000.0,21934000.0,-2461000.0,69879000.0,88137000.0,338000.0,97435000.0,35044000.0,375283000.0,,,40675000.0,
2011,department,TERRITOIRE-BELFORT,141958,090,http://alize2.finances.gouv.fr/departements/detail.php?dep=090&exercice=2011,16212000.0,14630000.0,27249000.0,42682000.0,13778000.0,,,,101000.0,0.0,25000.0,,18079000.0,,,,,,,,,8341000.0,108498000.0,5725000.0,,,1425000.0,2747000.0,-6904000.0,18569000.0,,,,,35505000.0,56169000.0,19515000.0,49252000.0,,,,,18000000.0,40701000.0,14611000.0,11664000.0,127808000.0,118944000.0,137286000.0,139472000.0,43608000.0,7806000.0,2086000.0,142155000.0,0.0,0.15460000000000002,21977000.0,8001000.0,5872000.0,3157000.0,2956000.0,-6917000.0,18073000.0,18342000.0,81000.0,32040000.0,8803000.0,75906000.0,,,11868000.0,
2011,department,HAUTE-SAONE,238548,070,http://alize2.finances.gouv.fr/departements/detail.php?dep=070&exercice=2011,32196000.0,19591000.0,56715000.0,85024000.0,18618000.0,,,,271000.0,0.0,130000.0,,14646000.0,,,,,,,,,16944000.0,142779000.0,12795000.0,,,6803000.0,4182000.0,9589000.0,28597000.0,,,,,46259000.0,83055000.0,37832000.0,92561000.0,,,,,10000000.0,60487000.0,16265000.0,38186000.0,188988000.0,174980000.0,224867000.0,227174000.0,66139000.0,18206000.0,1973000.0,194742000.0,2000.0,0.2325,45278000.0,28356000.0,13061000.0,10553000.0,4493000.0,9506000.0,19395000.0,49887000.0,53000.0,40005000.0,4433000.0,100233000.0,,,16575000.0,
2011,department,JURA,260740,039,http://alize2.finances.gouv.fr/departements/detail.php?dep=039&exercice=2011,46253000.0,23932000.0,54020000.0,84747000.0,20347000.0,,,,1074000.0,0.0,166000.0,,20353000.0,,,,,,,,,17555000.0,145311000.0,13606000.0,,,5660000.0,4023000.0,7836000.0,20059000.0,,,,,43821000.0,90263000.0,44138000.0,97869000.0,,,,,20010000.0,80792000.0,20410000.0,27895000.0,243799000.0,217578000.0,268495000.0,271693000.0,82743000.0,22627000.0,3871000.0,246075000.0,0.0,0.23879999999999998,58763000.0,40840000.0,14913000.0,9656000.0,6631000.0,7606000.0,15368000.0,50917000.0,29000.0,47830000.0,9291000.0,122343000.0,,,15991000.0,
2011,department,DOUBS,522685,025,http://alize2.finances.gouv.fr/departements/detail.php?dep=025&exercice=2011,73960000.0,52520000.0,86590000.0,139469000.0,48430000.0,,,,660000.0,0.0,140000.0,,50650000.0,,,,,,,,,20763000.0,260584000.0,11071000.0,,,9097000.0,9758000.0,21216000.0,31677000.0,,,,,116600000.0,147961000.0,58674000.0,168994000.0,,,,,5000000.0,147865000.0,48327000.0,52893000.0,446779000.0,408934000.0,486034000.0,499672000.0,163414000.0,46094000.0,11761000.0,531687000.0,33000.0,0.1773,94268000.0,47154000.0,24456000.0,18158000.0,13625000.0,21034000.0,49616000.0,77100000.0,353000.0,86373000.0,18820000.0,265270000.0,,,39844000.0,
2011,department,MAINE ET LOIRE,774823,049,http://alize2.finances.gouv.fr/departements/detail.php?dep=049&exercice=2011,128473000.0,76367000.0,130678000.0,191388000.0,54947000.0,,,,869000.0,0.0,10000.0,,66807000.0,,,,,,,,,37798000.0,430080000.0,25224000.0,,,9302000.0,13035000.0,12046000.0,12777000.0,,,,,147410000.0,152808000.0,58101000.0,164131000.0,,,,,52000000.0,185991000.0,54517000.0,24823000.0,578796000.0,544117000.0,595702000.0,603619000.0,196157000.0,41849000.0,16676000.0,656243000.0,0.0,0.17739999999999997,116413000.0,65527000.0,17894000.0,18592000.0,5211000.0,11323000.0,65738000.0,51585000.0,189000.0,107366000.0,22430000.0,355630000.0,,,53157000.0,
2011,department,VENDEE,616906,085,http://alize2.finances.gouv.fr/departements/detail.php?dep=085&exercice=2011,94601000.0,84080000.0,111759000.0,181697000.0,47797000.0,,,,2061000.0,0.0,11000.0,,57724000.0,,,,,,,,,47932000.0,441698000.0,32382000.0,,,16142000.0,15561000.0,-6837000.0,89015000.0,,,,,100898000.0,203251000.0,111300000.0,196396000.0,,,,,89811000.0,145652000.0,59678000.0,82178000.0,495949000.0,474203000.0,573823000.0,578127000.0,199448000.0,47337000.0,11280000.0,595390000.0,0.0,0.1435,85440000.0,77808000.0,29887000.0,14145000.0,16106000.0,-6855000.0,34937000.0,99621000.0,390000.0,87603000.0,24179000.0,288902000.0,,,25372000.0,
2011,department,SARTHE,559587,072,http://alize2.finances.gouv.fr/departements/detail.php?dep=072&exercice=2011,103262000.0,49617000.0,99902000.0,155878000.0,46813000.0,,,,470000.0,0.0,7000.0,,51127000.0,,,,,,,,,33135000.0,264076000.0,24847000.0,,,6561000.0,8319000.0,15644000.0,35033000.0,,,,,119660000.0,143571000.0,73139000.0,158312000.0,,,,,11500000.0,140295000.0,39377000.0,50676000.0,502716000.0,453910000.0,530341000.0,553392000.0,167677000.0,29911000.0,11349000.0,469112000.0,11000.0,0.1819,85333000.0,51493000.0,23377000.0,22130000.0,11283000.0,14741000.0,50157000.0,76432000.0,9302000.0,88848000.0,20903000.0,302795000.0,,,43054000.0,
2011,department,MAYENNE,302983,053,http://alize2.finances.gouv.fr/departements/detail.php?dep=053&exercice=2011,54602000.0,26830000.0,58311000.0,96749000.0,26803000.0,,,,393000.0,0.0,19000.0,,30644000.0,,,,,,,,,24494000.0,76875000.0,22134000.0,,,4769000.0,2456000.0,12328000.0,17670000.0,,,,,52749000.0,136695000.0,33598000.0,149621000.0,,,,,10000000.0,75830000.0,27614000.0,29997000.0,284492000.0,236353000.0,282510000.0,314490000.0,78580000.0,17046000.0,4258000.0,221883000.0,107000.0,0.1986,44066000.0,36697000.0,16223000.0,13955000.0,6122000.0,12926000.0,17064000.0,46157000.0,1901000.0,53409000.0,5498000.0,142255000.0,,,11638000.0,
2011,department,LOIRE-ATLANTIQUE,1255871,044,http://alize2.finances.gouv.fr/departements/detail.php?dep=044&exercice=2011,195091000.0,191906000.0,194030000.0,292965000.0,83808000.0,,,,6027000.0,0.0,24000.0,,142891000.0,,,,,,,,,48199000.0,503818000.0,33529000.0,,,18228000.0,14772000.0,10674000.0,116901000.0,,,,,230558000.0,295517000.0,117415000.0,306391000.0,,,,,54000000.0,352063000.0,98742000.0,127575000.0,985870000.0,900375000.0,1106201000.0,1113445000.0,413631000.0,98530000.0,22818000.0,1310477000.0,542000.0,0.15,196587000.0,123325000.0,36861000.0,12019000.0,18560000.0,10873000.0,108439000.0,205826000.0,475000.0,173531000.0,57214000.0,585084000.0,,,90940000.0,
2011,department,MORBIHAN,710034,056,http://alize2.finances.gouv.fr/departements/detail.php?dep=056&exercice=2011,74822000.0,94307000.0,146827000.0,221241000.0,67090000.0,,,,854000.0,0.0,21000.0,,55188000.0,,,,,,,,,35347000.0,228476000.0,28861000.0,,,9475000.0,6507000.0,8187000.0,84865000.0,,,,,154218000.0,225643000.0,70603000.0,232822000.0,,,,,20000000.0,179155000.0,60516000.0,93052000.0,544891000.0,480557000.0,632562000.0,637943000.0,210650000.0,83706000.0,12097000.0,722501000.0,2000.0,0.1684,121668000.0,46595000.0,27480000.0,12549000.0,11216000.0,7179000.0,51663000.0,152005000.0,76000.0,109560000.0,23645000.0,317156000.0,,,42391000.0,
2011,department,ILLE-ET-VILAINE,967588,035,http://alize2.finances.gouv.fr/departements/detail.php?dep=035&exercice=2011,148196000.0,117790000.0,164374000.0,254363000.0,76778000.0,,,,1234000.0,0.0,58000.0,,106933000.0,,,,,,,,,59008000.0,511472000.0,43934000.0,,,13742000.0,16695000.0,28860000.0,46183000.0,,,,,179495000.0,300606000.0,76400000.0,329521000.0,,,,,24000000.0,254991000.0,71653000.0,75042000.0,754122000.0,679164000.0,822345000.0,829164000.0,275865000.0,76417000.0,17903000.0,876237000.0,0.0,0.1609,140986000.0,60987000.0,35866000.0,15521000.0,20155000.0,28915000.0,59858000.0,143181000.0,1352000.0,152328000.0,36232000.0,448333000.0,,,48096000.0,
2011,department,FINISTERE,890509,029,http://alize2.finances.gouv.fr/departements/detail.php?dep=029&exercice=2011,142663000.0,95789000.0,202931000.0,303326000.0,93076000.0,,,,1745000.0,0.0,26000.0,,68078000.0,,,,,,,,,31923000.0,250383000.0,25302000.0,,,11795000.0,6631000.0,5186000.0,77216000.0,,,,,207106000.0,272101000.0,67829000.0,277279000.0,,,,,25000000.0,203718000.0,57646000.0,82402000.0,719725000.0,672032000.0,796268000.0,802127000.0,249288000.0,74363000.0,19824000.0,875098000.0,7000.0,0.1497,131002000.0,71483000.0,36104000.0,13413000.0,16973000.0,5178000.0,69640000.0,124236000.0,56000.0,143737000.0,38030000.0,449058000.0,,,56180000.0,
2011,department,COTES-D'ARMOR,581570,022,http://alize2.finances.gouv.fr/departements/detail.php?dep=022&exercice=2011,76392000.0,62592000.0,121890000.0,198057000.0,59175000.0,,,,990000.0,0.0,16000.0,,41145000.0,,,,,,,,,38534000.0,278935000.0,28021000.0,,,8755000.0,10513000.0,26962000.0,26225000.0,,,,,125089000.0,174921000.0,49344000.0,201499000.0,,,,,5000000.0,135209000.0,43630000.0,53188000.0,499146000.0,461498000.0,545763000.0,552333000.0,181946000.0,33745000.0,13252000.0,483505000.0,544000.0,0.1868,90321000.0,53698000.0,29866000.0,13939000.0,14854000.0,26578000.0,41685000.0,84265000.0,1598000.0,111458000.0,30949000.0,284876000.0,,,35126000.0,
2011,department,VIENNE,424354,086,http://alize2.finances.gouv.fr/departements/detail.php?dep=086&exercice=2011,62023000.0,40285000.0,77162000.0,116978000.0,32074000.0,,,,4802000.0,0.0,68000.0,,35428000.0,,,,,,,,,21543000.0,178365000.0,17741000.0,,,3301000.0,4128000.0,-17946000.0,43153000.0,,,,,99390000.0,201838000.0,25840000.0,202303000.0,,,,,25000000.0,94491000.0,30062000.0,25206000.0,407922000.0,317262000.0,363759000.0,433128000.0,123891000.0,49107000.0,6547000.0,368212000.0,0.0,0.1458,53685000.0,38984000.0,13195000.0,9034000.0,5699000.0,464000.0,51788000.0,46497000.0,47101000.0,67436000.0,13198000.0,206438000.0,,,39113000.0,
2011,department,DEUX-SEVRES,365059,079,http://alize2.finances.gouv.fr/departements/detail.php?dep=079&exercice=2011,53084000.0,32824000.0,76880000.0,118258000.0,35972000.0,,,,299000.0,0.0,42000.0,,32627000.0,,,,,,,,,19731000.0,189897000.0,14057000.0,,,3753000.0,5844000.0,8984000.0,15923000.0,,,,,77612000.0,80952000.0,26374000.0,90012000.0,,,,,13000000.0,85831000.0,32528000.0,24908000.0,301056000.0,283886000.0,322073000.0,325964000.0,95956000.0,20296000.0,7709000.0,286042000.0,0.0,0.17989999999999998,51460000.0,31246000.0,14775000.0,8478000.0,6320000.0,9059000.0,24823000.0,38187000.0,60000.0,71072000.0,9925000.0,175369000.0,,,18843000.0,
2011,department,CHARENTE-MARITIME,611714,017,http://alize2.finances.gouv.fr/departements/detail.php?dep=017&exercice=2011,96624000.0,103522000.0,122586000.0,193006000.0,61227000.0,,,,569000.0,0.0,32000.0,,40798000.0,,,,,,,,,46327000.0,399627000.0,36570000.0,,,11327000.0,10413000.0,2526000.0,52052000.0,,,,,158967000.0,222156000.0,77734000.0,218748000.0,,,,,52500000.0,165055000.0,78979000.0,54577000.0,595056000.0,535545000.0,644688000.0,649633000.0,234877000.0,55984000.0,11186000.0,630057000.0,1704000.0,0.19329999999999997,121791000.0,52113000.0,22530000.0,16115000.0,7858000.0,-3408000.0,67881000.0,109143000.0,1436000.0,107748000.0,25149000.0,362236000.0,,,60470000.0,
2011,department,CHARENTE,351581,016,http://alize2.finances.gouv.fr/departements/detail.php?dep=016&exercice=2011,53844000.0,31940000.0,72715000.0,120384000.0,39209000.0,,,,527000.0,0.0,10000.0,,31791000.0,,,,,,,,,25980000.0,219061000.0,20441000.0,,,4020000.0,5758000.0,8580000.0,26812000.0,,,,,99431000.0,110855000.0,29949000.0,118783000.0,,,,,12750000.0,105662000.0,27001000.0,35392000.0,346701000.0,317498000.0,378591000.0,382093000.0,121832000.0,20715000.0,9170000.0,312482000.0,142000.0,0.2289,71529000.0,32018000.0,19729000.0,4975000.0,9717000.0,7928000.0,41083000.0,61093000.0,252000.0,76785000.0,19100000.0,201857000.0,,,37343000.0,
2011,department,GIRONDE,1421276,033,http://alize2.finances.gouv.fr/departements/detail.php?dep=033&exercice=2011,225942000.0,224531000.0,209041000.0,335688000.0,130055000.0,,,,6353000.0,0.0,34000.0,,149078000.0,,,,,,,,,59612000.0,469691000.0,48001000.0,,,20228000.0,12715000.0,18689000.0,74973000.0,,,,,380844000.0,445913000.0,132442000.0,464451000.0,,,,,79503000.0,388751000.0,151642000.0,93662000.0,1227671000.0,1160012000.0,1313437000.0,1321333000.0,505509000.0,90597000.0,46383000.0,1570995000.0,8000.0,0.1452,228113000.0,90467000.0,45237000.0,19174000.0,21427000.0,18539000.0,156994000.0,153425000.0,592000.0,224439000.0,47601000.0,828729000.0,,,128375000.0,
2011,department,LOT-ET-GARONNE,326399,047,http://alize2.finances.gouv.fr/departements/detail.php?dep=047&exercice=2011,75722000.0,32010000.0,67091000.0,112977000.0,40915000.0,,,,331000.0,0.0,3000.0,,23502000.0,,,,,,,,,17885000.0,183285000.0,13503000.0,,,4914000.0,4519000.0,446000.0,17782000.0,,,,,93209000.0,128041000.0,42181000.0,128487000.0,,,,,42040000.0,89416000.0,26462000.0,18228000.0,314375000.0,289895000.0,330332000.0,332603000.0,104087000.0,36128000.0,7132000.0,283467000.0,8000.0,0.2263,64149000.0,27521000.0,22440000.0,2941000.0,6985000.0,446000.0,37866000.0,40437000.0,145000.0,49231000.0,10100000.0,207247000.0,,,31430000.0,
2011,department,PYRENEES-ATLANTIQUES,647420,064,http://alize2.finances.gouv.fr/departements/detail.php?dep=064&exercice=2011,119458000.0,92858000.0,125062000.0,191035000.0,57261000.0,,,,1246000.0,0.0,165000.0,,60223000.0,,,,,,,,,19239000.0,201647000.0,13958000.0,,,12084000.0,5322000.0,-2420000.0,70143000.0,,,,,139834000.0,222519000.0,85630000.0,219900000.0,,,,,26000000.0,166726000.0,59319000.0,67722000.0,580979000.0,510541000.0,639282000.0,648701000.0,228966000.0,73396000.0,9329000.0,770049000.0,11000.0,0.13470000000000001,103725000.0,49484000.0,24829000.0,12335000.0,12243000.0,-2619000.0,55786000.0,128741000.0,1337000.0,98658000.0,33985000.0,355778000.0,,,52575000.0,
2011,department,LANDES,373142,040,http://alize2.finances.gouv.fr/departements/detail.php?dep=040&exercice=2011,61984000.0,54478000.0,80048000.0,125064000.0,41120000.0,,,,545000.0,0.0,14000.0,,28616000.0,,,,,,,,,9983000.0,121000000.0,7664000.0,,,8394000.0,2345000.0,-31655000.0,71856000.0,,,,,91548000.0,136461000.0,53602000.0,106760000.0,,,,,40000000.0,83247000.0,30228000.0,40201000.0,351825000.0,322017000.0,382100000.0,392025000.0,146613000.0,31074000.0,6193000.0,379615000.0,346000.0,0.1392,52842000.0,37714000.0,19280000.0,9269000.0,9803000.0,-29701000.0,34250000.0,60083000.0,160000.0,67895000.0,26723000.0,212546000.0,,,28233000.0,
2011,department,DORDOGNE,409388,024,http://alize2.finances.gouv.fr/departements/detail.php?dep=024&exercice=2011,58648000.0,41528000.0,107453000.0,161496000.0,46778000.0,,,,558000.0,0.0,35000.0,,24041000.0,,,,,,,,,41849000.0,413133000.0,34228000.0,,,9276000.0,8593000.0,14952000.0,19296000.0,,,,,98497000.0,140220000.0,65602000.0,153914000.0,,,,,47500000.0,108944000.0,34526000.0,34248000.0,398540000.0,357908000.0,426735000.0,432787000.0,134336000.0,35255000.0,8386000.0,355914000.0,1542000.0,0.2345,83464000.0,44864000.0,18247000.0,14675000.0,7736000.0,13694000.0,37627000.0,68827000.0,430000.0,88677000.0,18008000.0,213781000.0,,,38368000.0,
2011,department,GERS,185266,032,http://alize2.finances.gouv.fr/departements/detail.php?dep=032&exercice=2011,39800000.0,20836000.0,53619000.0,90876000.0,34251000.0,,,,677000.0,0.0,15000.0,,10591000.0,,,,,,,,,12494000.0,130160000.0,8952000.0,,,2747000.0,3574000.0,406000.0,3138000.0,,,,,58261000.0,74738000.0,19616000.0,75144000.0,,,,,11949000.0,51632000.0,16791000.0,3544000.0,228278000.0,205285000.0,228055000.0,231822000.0,65940000.0,11921000.0,4420000.0,121901000.0,2000.0,0.3222,39274000.0,22036000.0,14838000.0,6392000.0,6028000.0,406000.0,15412000.0,22770000.0,3215000.0,54985000.0,6174000.0,124208000.0,,,12660000.0,
2011,department,HAUTE-GARONNE,1217344,031,http://alize2.finances.gouv.fr/departements/detail.php?dep=031&exercice=2011,194799000.0,170879000.0,170412000.0,271026000.0,112621000.0,,,,1490000.0,0.0,130000.0,,155047000.0,,,,,,,,,307672000.0,696512000.0,290794000.0,,,20234000.0,17758000.0,116540000.0,22294000.0,,,,,313796000.0,736283000.0,131377000.0,852592000.0,,,,,259497000.0,463548000.0,73066000.0,138834000.0,1171735000.0,1021990000.0,1254291000.0,1310569000.0,434736000.0,117254000.0,34424000.0,1406315000.0,1012000.0,0.2089,293783000.0,112272000.0,48269000.0,13901000.0,24265000.0,116309000.0,139260000.0,232300000.0,1126000.0,255203000.0,43743000.0,635299000.0,,,129723000.0,
2011,department,ARIEGE,150201,009,http://alize2.finances.gouv.fr/departements/detail.php?dep=009&exercice=2011,28181000.0,16991000.0,41355000.0,67643000.0,18847000.0,,,,1124000.0,0.0,73000.0,,8452000.0,,,,,,,,,15382000.0,14769000.0,14962000.0,,,3441000.0,874000.0,4114000.0,20526000.0,,,,,47240000.0,54246000.0,23769000.0,58360000.0,,,,,5805000.0,45211000.0,10605000.0,24641000.0,162221000.0,149323000.0,185727000.0,186862000.0,63664000.0,13141000.0,3480000.0,162353000.0,2000.0,0.2115,34338000.0,15011000.0,8435000.0,5451000.0,4155000.0,4114000.0,22407000.0,36403000.0,17000.0,37839000.0,8472000.0,95175000.0,,,19641000.0,
2011,department,AVEYRON,275889,012,http://alize2.finances.gouv.fr/departements/detail.php?dep=012&exercice=2011,55342000.0,24326000.0,81861000.0,125127000.0,46251000.0,,,,4169000.0,0.0,57000.0,,21181000.0,,,,,,,,,15565000.0,176215000.0,11042000.0,,,9885000.0,4660000.0,-817000.0,19631000.0,,,,,70320000.0,140496000.0,55170000.0,139412000.0,,,,,31000000.0,80851000.0,26022000.0,18813000.0,304233000.0,277856000.0,320182000.0,323047000.0,87875000.0,22715000.0,6534000.0,282624000.0,20000.0,0.1941,54857000.0,39773000.0,17456000.0,8591000.0,6650000.0,-1084000.0,14851000.0,42326000.0,1045000.0,63691000.0,13973000.0,167550000.0,,,15742000.0,
2011,department,TARN-ET-GARONNE,235915,082,http://alize2.finances.gouv.fr/departements/detail.php?dep=082&exercice=2011,49033000.0,26071000.0,49626000.0,81100000.0,30263000.0,,,,4160000.0,0.0,130000.0,,15874000.0,,,,,,,,,18789000.0,194870000.0,10891000.0,,,4951000.0,7910000.0,-6164000.0,29938000.0,,,,,69117000.0,123430000.0,19643000.0,118025000.0,,,,,13500000.0,82187000.0,19805000.0,23775000.0,252476000.0,239019000.0,273840000.0,276251000.0,86015000.0,18510000.0,5021000.0,212109000.0,103000.0,0.2864,60748000.0,27048000.0,13093000.0,7160000.0,6065000.0,-5405000.0,29596000.0,34821000.0,142000.0,52803000.0,7142000.0,146177000.0,,,22377000.0,
2011,department,TARN,371738,081,http://alize2.finances.gouv.fr/departements/detail.php?dep=081&exercice=2011,83384000.0,38304000.0,78200000.0,113341000.0,0.0,,,,954000.0,0.0,81000.0,,24026000.0,,,,,,,,,30287000.0,288599000.0,21107000.0,,,6667000.0,9497000.0,2885000.0,46272000.0,,,,,7092000.0,123930000.0,38236000.0,126815000.0,,,,,26230000.0,114641000.0,52167000.0,49157000.0,309160000.0,288699000.0,356779000.0,358317000.0,99140000.0,28200000.0,0.0,311622000.0,12000.0,0.282,87879000.0,22417000.0,20205000.0,4774000.0,10142000.0,2885000.0,0.0,68080000.0,335000.0,71469000.0,14374000.0,184901000.0,,,4432000.0,
2011,department,LOT,172796,046,http://alize2.finances.gouv.fr/departements/detail.php?dep=046&exercice=2011,24799000.0,19638000.0,47675000.0,75706000.0,24040000.0,,,,408000.0,0.0,43000.0,,10826000.0,,,,,,,,,10879000.0,103434000.0,8403000.0,,,4706000.0,2697000.0,1264000.0,23135000.0,,,,,46617000.0,94486000.0,35979000.0,95750000.0,,,,,13000000.0,51834000.0,15299000.0,24399000.0,185904000.0,168187000.0,201448000.0,210304000.0,65843000.0,9433000.0,5268000.0,167401000.0,70000.0,0.2249,37648000.0,21437000.0,10338000.0,11025000.0,3712000.0,1264000.0,14297000.0,33262000.0,1224000.0,45810000.0,8445000.0,98094000.0,,,14953000.0,
2011,department,HAUTES-PYRENEES,229079,065,http://alize2.finances.gouv.fr/departements/detail.php?dep=065&exercice=2011,45115000.0,23683000.0,63432000.0,102068000.0,40993000.0,,,,1388000.0,0.0,147000.0,,15680000.0,,,,,,,,,15670000.0,104882000.0,13536000.0,,,4788000.0,2446000.0,4005000.0,16157000.0,,,,,74809000.0,101518000.0,25433000.0,105647000.0,,,,,10000000.0,78688000.0,11145000.0,20162000.0,282149000.0,249589000.0,299907000.0,302311000.0,86293000.0,25372000.0,6275000.0,253545000.0,0.0,0.2409,61079000.0,30099000.0,14130000.0,6014000.0,7643000.0,4129000.0,21014000.0,50318000.0,5000.0,59217000.0,25000000.0,157288000.0,,,18580000.0,
2011,department,CORREZE,242896,019,http://alize2.finances.gouv.fr/departements/detail.php?dep=019&exercice=2011,48091000.0,22424000.0,67032000.0,112100000.0,36456000.0,,,,2426000.0,0.0,16000.0,,19297000.0,,,,,,,,,33814000.0,363299000.0,22710000.0,,,4402000.0,11546000.0,-9943000.0,19472000.0,,,,,59418000.0,147253000.0,21827000.0,137310000.0,,,,,40450000.0,69326000.0,21363000.0,9529000.0,284038000.0,254087000.0,285824000.0,293567000.0,79035000.0,28268000.0,4837000.0,245760000.0,0.0,0.1909,46915000.0,36930000.0,12763000.0,6619000.0,5865000.0,-9943000.0,13664000.0,31738000.0,1000000.0,53637000.0,11640000.0,142280000.0,,,15613000.0,
2011,department,HAUTE-VIENNE,373940,087,http://alize2.finances.gouv.fr/departements/detail.php?dep=087&exercice=2011,77779000.0,35013000.0,87736000.0,131710000.0,42406000.0,,,,459000.0,0.0,80000.0,,26170000.0,,,,,,,,,9066000.0,58448000.0,7460000.0,,,5684000.0,1608000.0,-12391000.0,42064000.0,,,,,105168000.0,73618000.0,27133000.0,61228000.0,,,,,5000000.0,91197000.0,25977000.0,29673000.0,350950000.0,315531000.0,362823000.0,380623000.0,108692000.0,15283000.0,10631000.0,374821000.0,0.0,0.1704,63868000.0,27447000.0,15552000.0,5648000.0,7556000.0,-12391000.0,44302000.0,47292000.0,1769000.0,70513000.0,4997000.0,215724000.0,,,25210000.0,
2011,department,CREUSE,123907,023,http://alize2.finances.gouv.fr/departements/detail.php?dep=023&exercice=2011,28225000.0,11635000.0,50067000.0,80596000.0,23831000.0,,,,283000.0,0.0,0.0,,6025000.0,,,,,,,,,20602000.0,78027000.0,18220000.0,,,2546000.0,2400000.0,838000.0,6823000.0,,,,,40576000.0,48219000.0,18006000.0,49041000.0,,,,,18625000.0,18636000.0,12426000.0,7661000.0,155076000.0,147556000.0,161892000.0,162737000.0,43542000.0,7276000.0,2342000.0,98448000.0,0.0,0.18719999999999998,18429000.0,21277000.0,8366000.0,7266000.0,9306000.0,822000.0,11657000.0,14336000.0,111000.0,34415000.0,5332000.0,89351000.0,,,10369000.0,
2011,department,AIN,581355,001,http://alize2.finances.gouv.fr/departements/detail.php?dep=001&exercice=2011,87897000.0,78202000.0,85698000.0,127272000.0,35519000.0,,,,6483000.0,0.0,119000.0,,58449000.0,,,,,,,,,38848000.0,439306000.0,25398000.0,,,10456000.0,13814000.0,1210000.0,34251000.0,,,,,83771000.0,244540000.0,67427000.0,245750000.0,,,,,40000000.0,141267000.0,47831000.0,35461000.0,447106000.0,400814000.0,470910000.0,482567000.0,172363000.0,53303000.0,7972000.0,663764000.0,0.0,0.109,72350000.0,64145000.0,17509000.0,40468000.0,9642000.0,1210000.0,30666000.0,70096000.0,586000.0,76682000.0,21503000.0,245648000.0,,,26755000.0,
